COMPLETED_DT,LAT,LON,TOTAL_HOME_UNITS
1999-08-20,35.214157,-97.423419,1.0
2001-06-27,35.214157,-97.423419,1.0
2005-02-16,41.478969,-81.59833,1.0
1996-12-26,40.588322,-83.133264,6.0
1996-06-04,39.418752,-81.449378,17.0
2000-04-11,39.59392,-82.931875,6.0
1995-12-27,39.898928,-83.439625,9.0
1995-07-18,41.333868,-83.102593,8.0
2005-02-16,40.148451,-84.244512,1.0
2012-12-13,40.439441,-79.980486,8.0
1999-09-28,41.470411,-81.714811,1.0
1999-09-28,41.472849,-81.698015,1.0
1995-11-28,41.52281,-81.636074,1.0
1999-09-28,41.482494,-81.72452,1.0
2008-03-08,45.153693,-122.581154,8.0
2010-04-12,45.395869,-122.257341,13.0
2019-03-26,35.213499,-97.41386,6.0
2004-06-30,45.522583,-122.890286,6.0
2006-06-30,45.521738,-122.970553,2.0
2014-12-16,40.068087,-82.865602,3.0
2014-03-28,39.946308,-82.907083,5.0
1999-09-28,41.479422,-81.604069,1.0
1999-09-28,41.457503,-81.718018,1.0
1999-09-28,41.527384,-81.634431,1.0
1999-09-28,41.526247,-81.639912,1.0
1999-09-28,41.556973,-81.564384,1.0
1999-09-28,41.486262,-81.613002,1.0
1999-09-28,41.47976,-81.600269,4.0
2009-03-20,41.292155,-95.962287,1.0
2009-06-11,41.300681,-95.983626,1.0
2008-09-30,41.246603,-95.943222,1.0
2009-10-02,41.316968,-95.984374,1.0
2009-12-17,41.278761,-95.976596,1.0
2009-12-17,41.308533,-95.982774,1.0
2009-12-17,41.308291,-95.982774,1.0
2009-12-07,41.27874,-95.948772,1.0
2010-06-23,41.312024,-95.951525,2.0
2001-03-05,44.994411,-122.960552,1.0
2002-05-15,44.952805,-123.032236,6.0
2009-07-31,40.366594,-80.696979,5.0
2009-04-15,41.102042,-81.50418,2.0
2009-08-14,38.864447,-83.904474,5.0
2009-12-22,39.717747,-82.962174,5.0
2009-04-15,40.223382,-83.3683,8.0
2009-04-15,41.143281,-81.89396,7.0
1997-04-15,41.467538,-81.620534,1.0
1997-04-15,41.480244,-81.637297,1.0
1997-04-15,41.480232,-81.637273,1.0
1997-04-15,41.483186,-81.634722,1.0
1997-08-13,41.436555,-81.561919,1.0
2005-02-16,41.433824,-81.574583,1.0
2005-02-16,41.433521,-81.574579,1.0
2005-02-16,41.433796,-81.577607,1.0
2005-02-16,41.432575,-81.57456,1.0
1997-08-13,41.433122,-81.574573,1.0
2005-02-16,41.433796,-81.578412,1.0
1995-01-24,41.209303,-95.967391,1.0
1995-01-24,41.207566,-95.970163,1.0
1995-01-24,41.213315,-95.947346,1.0
1996-09-10,41.256354,-95.930762,8.0
1997-01-10,41.253001,-95.941248,7.0
2000-03-31,41.209666,-95.968242,24.0
1998-08-07,41.291039,-96.054317,15.0
1999-03-12,41.296321,-95.97195,1.0
1999-03-12,41.284561,-95.947423,1.0
2001-05-11,41.251354,-95.956807,12.0
1999-03-12,41.314697,-95.984318,1.0
1999-03-12,41.252139,-95.929448,48.0
1996-11-07,41.19673,-95.937377,1.0
1996-11-07,41.201251,-95.940748,1.0
2016-05-26,45.447392,-122.764176,11.0
2005-03-08,41.083511,-80.668826,1.0
2005-10-31,45.415003,-122.754504,8.0
2005-06-30,45.488423,-122.813554,6.0
2006-06-30,45.441677,-122.765659,11.0
2009-06-26,45.505468,-122.846634,11.0
2006-06-30,45.433947,-122.771373,9.0
2009-06-26,45.505468,-122.846634,9.0
2008-09-25,45.519092,-122.969937,13.0
2000-06-30,45.597938,-122.745335,3.0
1999-09-30,45.577056,-122.664503,5.0
2004-06-30,45.558925,-122.64775,9.0
2001-06-30,45.479668,-122.59094,2.0
2009-03-24,45.502861,-122.534995,8.0
2000-06-30,45.546214,-122.660065,2.0
2000-06-30,45.482938,-122.567278,14.0
2001-09-21,45.518833,-122.551262,6.0
2001-12-31,45.562542,-122.668997,11.0
2014-03-24,45.504268,-122.520901,7.0
2002-04-05,45.523004,-122.53278,10.0
1999-08-17,41.1935,-95.967207,1.0
1996-12-11,41.283403,-96.032087,6.0
2010-02-17,45.440417,-122.637502,2.0
2009-10-21,45.310984,-122.796321,6.0
2014-12-23,40.073859,-83.022926,51.0
2015-05-14,39.979465,-83.150904,2.0
2015-09-14,39.925031,-82.986087,4.0
2016-06-15,39.946101,-83.020331,9.0
2015-11-02,39.959343,-82.984982,5.0
2014-12-11,40.957458,-74.293615,1.0
2019-05-21,40.802274,-74.473707,2.0
2018-07-26,40.807219,-74.469992,2.0
2019-08-26,40.806436,-74.472706,4.0
2021-06-18,40.805973,-74.473713,4.0
2021-11-03,40.743031,-74.535093,4.0
2021-11-03,40.993905,-74.341616,4.0
1997-09-23,39.990461,-83.003451,24.0
1999-05-25,39.964152,-82.99486,6.0
2009-02-28,41.360562,-81.88304,4.0
2009-04-07,41.416882,-81.613731,4.0
2009-06-01,41.426721,-81.453311,4.0
2004-06-30,45.465776,-122.589123,2.0
2005-06-30,45.501619,-122.420851,8.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2013-03-08,39.985593,-83.031813,7.0
2018-09-24,41.478298,-84.551857,2.0
2018-09-12,41.476077,-84.553105,
2018-09-24,41.477384,-84.552612,2.0
2018-09-24,41.139079,-80.682674,1.0
2017-03-10,41.483992,-81.729835,8.0
2008-09-25,39.108612,-84.526475,1.0
2011-09-09,39.924649,-83.808311,4.0
2011-09-09,40.679147,-82.589759,9.0
2010-09-22,40.80217,-81.377557,3.0
2010-09-24,39.893819,-82.853923,3.0
2011-05-31,39.219828,-83.618723,5.0
2010-09-22,41.46662,-81.088645,5.0
2011-09-09,41.234533,-81.335152,6.0
2010-09-22,41.113204,-80.662138,2.0
2013-03-09,41.677606,-83.710301,5.0
2013-03-09,41.470789,-84.537494,9.0
2005-12-22,37.231502,-93.290421,1.0
2022-03-02,40.751707,-74.402115,4.0
2021-12-30,40.88254,-74.562432,10.0
1999-09-02,40.090364,-74.051955,22.0
1999-09-22,39.951263,-74.155499,1.0
2019-05-07,41.73075,-80.764524,10.0
2014-03-13,41.468393,-81.748484,9.0
2013-03-12,40.580221,-81.092704,7.0
2015-10-15,40.77175,-84.133736,3.0
2014-09-15,40.7954,-81.941103,1.0
2014-09-15,40.792873,-81.94056,1.0
2014-09-15,40.79888,-81.941559,1.0
2014-09-12,40.038797,-84.226478,
2015-09-04,40.720603,-84.100592,4.0
2012-09-11,41.810093,-80.949255,1.0
2014-03-12,41.414024,-82.697781,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
1998-03-16,45.544825,-122.667497,9.0
1998-09-14,45.537219,-122.661133,10.0
1996-11-25,45.497668,-122.526486,4.0
1996-11-21,45.465361,-122.658768,3.0
2010-06-29,45.308995,-122.794241,10.0
2011-01-11,45.438465,-122.573546,4.0
2010-06-29,45.436942,-122.584334,7.0
2011-08-04,45.303286,-122.757093,8.0
2012-06-28,45.410961,-122.720075,6.0
2015-04-06,45.441448,-122.570384,9.0
2015-07-06,45.41658,-122.647048,9.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-18,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2014-04-16,37.236205,-93.2842,2.0
2014-04-16,37.234412,-93.282435,2.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2000-10-25,44.978676,-123.03188,1.0
2000-10-30,44.944401,-123.011663,1.0
2000-10-17,44.935855,-123.01256,1.0
2000-10-20,44.908529,-123.05661,1.0
2000-10-20,44.910592,-123.02736,1.0
2000-10-20,44.903757,-123.022818,1.0
2001-11-08,44.93255,-123.010824,6.0
2000-11-01,44.952741,-123.019489,1.0
2000-11-30,44.978667,-123.034208,1.0
2002-06-30,44.940693,-123.031395,1.0
2021-04-09,39.769742,-94.79691,9.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
1993-11-16,37.207046,-93.297273,8.0
1993-09-27,37.223187,-93.302608,2.0
1994-06-14,37.222685,-93.280665,1.0
1996-05-22,37.222402,-93.299909,1.0
1994-06-08,37.218718,-93.303638,1.0
1994-07-22,37.221074,-93.280714,1.0
1994-01-21,35.58542,-97.530585,1.0
1994-01-21,35.500736,-97.595678,1.0
1994-01-21,35.520638,-97.556729,1.0
1994-01-21,35.499343,-97.518215,2.0
1994-01-21,35.498624,-97.531188,1.0
1994-01-21,35.373307,-97.536203,1.0
1994-01-21,35.404156,-97.537097,1.0
1994-01-21,35.380856,-97.570311,1.0
1994-01-21,35.376017,-97.552351,1.0
1994-01-21,35.371943,-97.540459,1.0
1994-01-21,35.486921,-97.540079,4.0
1997-05-21,41.474986,-81.643989,1.0
1999-09-28,41.448135,-81.62906,1.0
1999-09-28,41.455641,-81.72203,1.0
1999-09-28,41.462359,-81.599523,1.0
2005-06-28,37.223942,-93.278645,1.0
2005-10-25,37.216219,-93.271028,1.0
1993-08-18,40.80272,-96.714234,1.0
2014-09-12,40.803107,-81.947368,1.0
2014-09-12,40.038678,-84.226475,
2015-01-05,41.407583,-84.120329,7.0
2015-05-01,39.032403,-82.048253,6.0
2016-02-16,41.487999,-81.634081,13.0
2018-09-18,41.815424,-80.945292,1.0
2018-06-04,40.043937,-84.178791,3.0
2018-08-16,40.042786,-84.213808,1.0
2018-09-18,40.138693,-84.246379,1.0
2018-09-19,40.148722,-84.233402,2.0
2005-02-16,41.476193,-81.634171,1.0
2005-03-08,41.464956,-81.586946,1.0
2005-03-08,39.761493,-84.280726,6.0
2005-03-08,40.851931,-83.275931,30.0
1999-01-06,40.636046,-83.603267,10.0
1997-01-03,41.532514,-82.861242,8.0
2005-03-08,41.344939,-83.113386,10.0
1996-05-31,40.035763,-82.95038,5.0
2005-02-16,41.445308,-81.622763,1.0
2005-02-16,41.445308,-81.622763,1.0
2005-02-16,41.445308,-81.622763,1.0
2005-02-16,41.445308,-81.622763,1.0
2014-12-23,45.496982,-122.637819,18.0
2014-12-04,45.552724,-122.66165,9.0
2015-05-21,37.208157,-93.300873,1.0
2015-01-15,37.233957,-93.283233,2.0
2015-03-03,37.2001,-93.304862,1.0
2015-05-21,37.203203,-93.302276,1.0
2015-01-15,37.208175,-93.336364,3.0
2015-09-29,37.24412,-93.278562,2.0
2005-02-18,41.502371,-81.655048,1.0
2017-01-19,45.439377,-122.575984,9.0
2018-10-02,45.149018,-122.571366,6.0
2022-03-31,45.451241,-122.57406,5.0
2020-09-28,45.348352,-122.596893,12.0
2020-09-28,45.440403,-122.637591,3.0
2020-09-28,45.382106,-122.603418,6.0
1995-05-19,45.522204,-123.095552,5.0
1996-10-15,45.515063,-122.966205,40.0
1995-11-16,45.486585,-122.867434,1.0
2005-02-16,41.445308,-81.622763,1.0
2005-02-21,41.445308,-81.622763,1.0
2005-02-16,41.445308,-81.622763,1.0
2005-02-21,41.502848,-81.687788,1.0
2012-12-05,38.582216,-90.236888,4.0
2014-08-13,38.681433,-90.266076,3.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2001-06-27,35.214157,-97.423419,1.0
2001-06-27,35.214157,-97.423419,1.0
2001-06-28,35.20399,-97.414379,1.0
2006-01-03,35.248811,-97.438942,2.0
2006-01-04,35.238037,-97.450187,5.0
2006-01-04,35.238037,-97.450187,6.0
2006-01-04,35.238354,-97.450187,6.0
2010-06-01,35.195349,-97.405218,2.0
2011-04-04,35.249807,-97.447976,1.0
2011-04-04,35.228946,-97.420328,1.0
2014-08-26,35.20065,-97.406915,3.0
2009-08-19,40.65416,-83.619315,1.0
2009-07-31,40.64613,-83.606331,1.0
2011-05-06,41.477261,-81.638914,20.0
2009-12-22,41.556263,-81.551487,5.0
2012-12-21,41.48243,-81.601001,52.0
2011-04-15,41.417899,-81.615932,7.0
2012-02-15,41.474292,-81.589045,10.0
2009-12-22,41.53655,-81.619983,8.0
2010-09-22,39.960157,-82.905299,3.0
2009-05-15,40.655298,-83.60611,1.0
2011-02-03,39.349852,-83.391656,1.0
2011-02-03,39.353448,-83.384549,1.0
2011-02-03,39.353421,-83.384636,1.0
1995-03-21,37.204362,-93.297203,2.0
1995-02-01,37.222139,-93.282203,1.0
1994-10-14,37.236179,-93.277448,1.0
1995-06-26,37.20594,-93.307194,1.0
1995-05-16,37.225384,-93.283602,1.0
1995-11-22,37.236692,-93.320741,1.0
1995-08-15,37.241264,-93.292796,1.0
1995-11-08,37.220269,-93.306473,1.0
1995-10-05,37.202721,-93.305926,2.0
1996-05-14,37.237434,-93.278129,1.0
2014-08-26,35.20065,-97.406915,2.0
1996-07-11,40.468865,-79.928333,2.0
2007-12-18,40.469681,-79.929594,3.0
1997-12-31,40.465873,-79.931726,2.0
1997-11-06,40.46495,-79.934894,2.0
2007-12-18,40.465787,-79.94491,1.0
1997-09-18,40.442089,-79.965474,1.0
2007-12-18,40.431694,-79.954014,6.0
2014-11-06,45.587289,-122.732906,3.0
2012-01-24,45.515686,-122.469159,1.0
2022-10-18,40.015635,-81.597725,1.0
2022-10-19,40.01567,-81.597947,1.0
2022-10-19,40.014706,-81.597988,1.0
2023-06-02,39.249867,-84.464744,2.0
1993-11-02,34.617297,-98.430885,1.0
1993-11-23,34.617771,-98.431295,1.0
1993-11-02,34.588943,-98.399046,1.0
1993-11-02,34.589969,-98.40324,1.0
2005-02-16,41.433401,-81.574579,1.0
2005-02-16,41.433668,-81.574582,1.0
2005-02-16,41.433168,-81.576598,1.0
1997-08-13,41.479834,-81.606855,1.0
1997-08-13,41.480857,-81.616339,1.0
2005-02-16,41.464956,-81.586946,1.0
2014-12-08,41.545855,-81.517848,3.0
2015-01-08,41.512899,-81.48872,3.0
2017-04-19,41.480953,-81.741452,6.0
2022-04-27,41.486766,-81.608879,4.0
2023-02-06,39.924006,-82.985932,5.0
2022-06-27,39.952166,-83.061581,4.0
2023-03-13,39.91275,-82.834893,7.0
2009-04-23,38.671589,-90.219858,2.0
2012-08-01,38.697564,-90.257308,1.0
2010-12-31,38.635533,-90.19092,22.0
2012-04-24,38.650572,-90.197549,3.0
2009-12-31,38.662112,-90.276515,2.0
2012-04-01,38.660657,-90.252545,22.0
2012-04-25,38.673739,-90.233739,4.0
2009-06-26,45.512287,-122.969208,16.0
2008-09-25,45.520362,-123.095739,5.0
2008-08-31,45.478379,-122.819281,1.0
2012-01-19,45.486724,-122.867434,5.0
2015-04-09,45.528743,-123.096222,6.0
2014-01-30,45.531211,-122.917702,5.0
2012-08-14,45.51473,-122.971355,27.0
2016-05-26,45.485679,-122.800546,11.0
2016-10-07,45.530891,-122.911967,7.0
2017-01-24,41.621275,-81.504785,3.0
2017-08-31,41.433651,-81.631263,7.0
2017-01-24,41.503284,-81.689748,12.0
2018-06-01,41.445557,-81.591048,6.0
2003-04-01,37.238846,-93.270359,2.0
2003-04-01,37.228238,-93.339182,2.0
2011-06-15,41.471631,-81.653095,20.0
2011-06-17,41.502453,-81.657166,22.0
2012-11-20,41.484429,-81.605929,29.0
2012-11-20,41.503775,-81.63719,30.0
2012-12-24,41.498619,-81.65827,40.0
2015-11-23,39.945308,-82.97567,2.0
2017-01-31,39.943726,-83.077186,48.0
2019-01-25,39.956334,-83.027993,3.0
2017-09-14,39.967011,-82.97699,2.0
2017-09-19,40.074435,-83.028907,8.0
2016-12-13,39.953259,-83.072439,8.0
2017-01-03,39.990405,-83.00639,7.0
2018-07-30,39.943681,-82.97676,2.0
2018-07-02,40.074073,-83.030614,7.0
2018-11-09,40.089473,-82.994554,4.0
2019-09-06,44.910287,-123.029563,3.0
2010-09-22,39.652977,-83.574794,5.0
2010-09-22,40.773856,-82.748792,1.0
2010-09-22,40.77401,-82.750142,1.0
2010-09-22,40.772033,-82.750181,1.0
2010-09-22,41.577138,-83.492198,4.0
2010-09-22,39.827517,-83.634725,7.0
2020-01-07,39.376491,-82.134899,4.0
2019-12-23,40.126525,-82.931881,5.0
2019-07-05,40.791227,-81.940143,1.0
2019-09-26,40.968608,-81.782076,1.0
2023-03-15,35.229497,-97.446389,3.0
1994-01-21,35.588305,-97.522631,1.0
2013-10-03,44.043214,-123.127656,11.0
2012-07-31,44.057908,-123.030491,3.0
2013-03-20,44.052199,-122.947652,1.0
2016-04-12,44.097318,-123.070664,7.0
2017-04-14,44.097317,-123.070324,3.0
2014-06-24,44.051061,-123.104366,1.0
2014-07-23,44.056174,-122.988486,1.0
2011-06-30,40.011172,-75.217136,40.0
2009-12-31,40.056035,-75.187854,60.0
2007-10-23,39.962016,-75.203278,8.0
2009-01-21,39.975337,-75.132411,67.0
2008-08-29,40.049906,-75.144401,70.0
1999-09-02,39.954234,-74.133185,1.0
1999-09-02,39.954234,-74.133185,1.0
1999-08-20,39.944795,-74.211481,1.0
1997-05-15,39.944795,-74.211481,1.0
1997-10-01,39.999626,-74.249251,1.0
2002-01-16,40.00931,-82.967711,6.0
2002-04-15,39.946774,-83.095704,80.0
2003-07-02,39.971635,-82.980657,32.0
2004-02-25,39.962861,-82.971443,32.0
2002-10-01,39.992772,-83.006421,36.0
2004-07-27,39.95528,-82.989336,65.0
2006-05-15,40.021756,-82.922797,384.0
2007-05-15,40.010219,-82.946952,46.0
2004-08-06,40.011457,-82.950816,11.0
2014-08-08,41.684052,-83.493052,2.0
2015-05-01,41.073557,-81.543351,1.0
2015-05-01,41.073723,-81.54335,1.0
2015-05-01,41.074253,-81.542911,1.0
2015-05-01,41.074111,-81.543347,1.0
2015-05-01,41.074964,-81.542905,1.0
2014-10-02,40.506848,-81.654536,3.0
2014-10-02,40.440414,-81.697636,3.0
2013-09-30,40.299733,-83.098596,6.0
2014-09-12,38.883087,-82.38069,8.0
1999-04-14,40.342567,-75.9333,4.0
1997-05-20,45.468471,-122.60161,1.0
1997-12-30,45.468471,-122.60156,1.0
1997-05-20,45.483222,-122.56066,1.0
2003-04-01,37.203286,-93.301555,1.0
2004-11-01,37.205279,-93.316089,1.0
2003-04-01,37.235647,-93.31211,1.0
2004-07-02,37.19928,-93.313008,2.0
2003-09-17,37.238292,-93.31552,1.0
2005-02-18,37.224835,-93.326734,7.0
2006-06-21,39.954941,-82.975003,25.0
2002-11-25,39.96582,-82.992325,9.0
2002-11-25,40.002606,-83.158806,96.0
2006-04-13,39.997801,-82.930483,64.0
1997-12-01,39.941904,-83.075829,1.0
2002-12-03,39.944855,-82.905686,28.0
2006-05-25,39.956794,-82.968046,2.0
2006-05-25,39.957768,-82.972343,4.0
2006-05-25,39.954358,-82.968781,4.0
1994-09-01,39.991996,-82.998289,2.0
1994-12-28,39.993408,-82.997058,2.0
2013-03-12,39.363386,-83.047676,4.0
2015-11-13,41.311053,-95.962495,1.0
2019-02-05,39.108193,-93.216206,5.0
2018-10-16,37.195897,-93.329855,3.0
2019-03-06,38.665672,-90.275766,3.0
2018-08-24,38.834765,-91.141584,7.0
2013-06-12,39.9586,-82.991406,67.0
2013-05-28,39.894897,-82.854744,8.0
2013-05-28,39.972416,-82.993098,18.0
2013-05-28,39.924493,-82.912437,8.0
2013-05-08,40.058485,-82.933702,5.0
2013-05-20,39.943215,-82.906408,47.0
2014-01-24,39.970466,-82.982047,2.0
2013-05-20,39.946329,-82.90744,5.0
2013-05-08,39.927172,-83.038169,2.0
2010-09-22,41.463774,-81.70014,7.0
2010-09-22,39.129309,-84.488873,2.0
2010-09-22,41.355281,-80.706502,2.0
2010-09-22,41.367989,-83.637965,4.0
2009-04-15,39.528077,-83.428769,1.0
1997-12-03,40.446916,-80.051124,16.0
1997-05-19,40.41336,-79.945243,1.0
2007-12-18,40.45845,-79.905829,9.0
1997-10-02,40.461818,-79.962515,1.0
1997-10-02,40.414609,-79.990338,1.0
2005-12-30,41.038268,-74.502844,3.0
2001-12-18,40.890817,-74.550196,1.0
2004-06-21,48.196914,-114.316077,35.0
2005-09-14,48.367845,-114.197658,10.0
2005-10-27,47.814273,-112.188893,25.0
1994-04-04,35.491173,-97.600102,1.0
1994-04-04,35.532707,-97.60622,1.0
1997-08-18,35.493151,-97.584971,8.0
1994-06-27,45.562898,-122.647816,1.0
1994-11-03,45.561383,-122.653214,1.0
1995-07-17,45.561645,-122.65686,1.0
1995-05-23,45.561645,-122.656664,1.0
1995-06-08,45.561649,-122.652772,1.0
1996-02-02,45.561647,-122.658415,1.0
1998-06-30,45.561225,-122.656508,1.0
2013-10-31,39.946342,-82.967791,1.0
2013-05-22,40.023556,-82.978801,51.0
2013-05-14,39.990013,-82.996853,2.0
2013-12-06,39.95942,-82.964018,20.0
2013-11-25,39.938832,-82.995966,51.0
2013-07-15,39.942643,-83.098606,6.0
2010-09-24,41.090021,-80.594094,1.0
2009-08-25,41.027838,-81.721357,1.0
2010-09-22,41.667137,-84.331309,5.0
2014-07-23,44.048558,-122.93301,1.0
2017-05-16,44.061392,-123.11218,7.0
2016-07-19,44.055074,-123.010587,6.0
2017-06-27,44.10202,-123.115388,6.0
2021-09-23,39.117342,-84.516419,4.0
2008-01-15,35.881352,-80.570341,24.0
2010-07-06,35.941717,-78.546177,7.0
2009-06-24,35.562351,-82.639205,11.0
2008-06-18,35.064194,-79.040022,5.0
2010-03-16,35.808812,-77.863071,4.0
2009-12-23,35.802617,-81.421426,40.0
2010-03-16,35.074484,-77.032399,32.0
2008-11-12,34.997588,-78.073225,35.0
2010-08-04,35.731821,-81.670186,56.0
1996-03-19,45.561647,-122.658366,1.0
1999-07-20,45.562591,-122.60747,6.0
2013-09-09,45.552816,-122.672546,41.0
1999-07-20,45.551811,-122.675773,6.0
2013-03-25,45.492339,-122.39906,19.0
1999-07-20,45.521602,-122.539132,11.0
1994-03-23,45.491256,-122.654582,1.0
2009-01-07,45.522489,-122.684991,83.0
1996-04-12,45.476032,-122.58393,1.0
1996-03-19,45.47252,-122.587237,1.0
1996-12-03,45.477218,-122.60037,1.0
1997-12-30,45.473118,-122.594454,1.0
1996-10-01,45.476032,-122.583913,1.0
1999-08-31,40.808731,-96.682073,2.0
2016-08-29,38.638842,-90.201124,3.0
1997-06-16,45.559279,-122.60526,6.0
1996-06-30,45.524233,-122.465665,4.0
1998-01-20,45.528719,-122.496444,6.0
1997-12-30,45.563548,-122.640513,3.0
1998-01-21,45.583122,-122.723862,7.0
1999-09-29,45.522336,-122.54889,4.0
2013-03-21,45.522666,-122.484914,9.0
2014-01-28,45.548203,-122.551921,3.0
2014-12-05,45.552289,-122.578528,27.0
2006-06-30,45.562602,-122.611427,7.0
2009-12-29,34.328823,-78.829856,24.0
2009-12-29,35.537899,-77.404257,32.0
2009-10-08,35.777471,-78.612888,2.0
2010-07-21,35.945532,-77.804216,12.0
2010-02-03,35.787283,-78.874055,12.0
2010-09-14,35.376777,-80.675372,6.0
2011-12-28,35.48916,-82.534863,6.0
2011-06-28,35.814442,-78.576686,5.0
2012-04-11,36.184457,-77.675499,7.0
2013-02-25,36.054838,-79.80948,4.0
1996-08-08,37.227807,-93.296756,1.0
1996-05-16,37.229247,-93.272047,2.0
1996-05-14,37.222205,-93.281092,1.0
2008-09-25,41.065757,-80.791017,1.0
2009-08-19,41.158094,-80.704207,1.0
2009-08-19,41.154856,-80.694958,1.0
2009-08-19,41.146549,-80.686606,1.0
2009-08-19,41.172556,-80.708136,1.0
2008-09-25,40.835856,-81.768681,1.0
2008-09-25,40.763439,-82.080968,1.0
2008-09-25,40.680567,-82.022544,1.0
2008-09-25,40.680429,-82.022544,1.0
2008-09-25,40.801188,-81.935369,1.0
2001-12-31,40.431059,-80.007559,20.0
2001-01-15,40.465969,-80.012826,2.0
2001-03-15,40.45604,-79.899893,9.0
2001-02-05,40.457754,-79.974015,2.0
2001-09-20,40.425217,-79.965597,30.0
2013-09-27,40.437626,-79.980877,12.0
2014-03-26,40.451124,-79.95399,20.0
2014-05-13,40.44129,-79.981414,11.0
2016-05-25,40.453731,-79.897879,10.0
2016-03-17,40.43837,-79.977071,11.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-02-16,41.502371,-81.655048,1.0
2003-04-30,39.96431,-75.21151,67.0
2006-04-27,40.058162,-75.188854,8.0
2004-08-31,40.028095,-75.212799,19.0
2005-06-30,39.935329,-75.178707,2.0
2008-02-08,39.935224,-75.178569,1.0
2005-06-30,39.935187,-75.178608,2.0
2009-01-21,39.951807,-75.160473,18.0
2005-09-29,39.962643,-75.201816,6.0
2005-08-31,39.921438,-75.155532,67.0
2008-09-25,40.803942,-81.939566,1.0
2008-09-25,40.804909,-81.93998,2.0
2008-10-31,40.112426,-83.766197,3.0
2008-10-31,40.09482,-83.754216,4.0
2009-08-19,41.346238,-83.129584,1.0
2007-09-27,40.380389,-81.353606,1.0
2007-09-27,40.380216,-81.353714,1.0
2007-09-27,40.598227,-81.527892,1.0
2007-09-27,41.134035,-80.684702,1.0
2009-08-19,40.649866,-83.613024,1.0
2014-09-12,40.794742,-81.524431,13.0
2014-03-12,41.429802,-82.656653,1.0
2014-03-12,41.401422,-82.674171,1.0
2014-03-13,40.555357,-81.920971,2.0
1996-07-11,40.803532,-96.715672,2.0
1999-08-30,40.798789,-96.689092,4.0
1994-01-12,38.750369,-90.321966,1.0
2023-04-17,39.749366,-84.253144,5.0
2022-09-09,40.791147,-81.94018,1.0
2022-10-18,40.791147,-81.94018,1.0
2022-10-18,40.980282,-81.783202,1.0
2022-03-26,39.57322,-82.921559,7.0
2022-10-14,40.716609,-84.095527,1.0
1999-04-06,45.249848,-122.687219,4.0
2005-06-30,39.951807,-75.160473,130.0
2009-01-21,40.091111,-74.982761,11.0
2004-06-30,40.091111,-74.982761,11.0
2004-12-31,39.997163,-75.216554,60.0
2005-02-16,41.502371,-81.655048,1.0
2005-02-21,41.502371,-81.655048,1.0
2005-03-08,41.470293,-81.656581,1.0
2005-03-08,41.45605,-81.604804,1.0
2005-03-08,41.47006,-81.65869,1.0
1993-08-26,38.755907,-90.268858,1.0
2008-01-04,41.293361,-95.941203,1.0
2007-12-31,41.286328,-96.000692,1.0
2008-10-23,41.303325,-95.964613,1.0
2017-11-27,40.280432,-76.890585,1.0
1994-04-19,36.39918,-97.89762,1.0
1994-10-07,36.392174,-97.8531,1.0
1994-05-23,36.391694,-97.891638,1.0
1994-12-20,36.406663,-97.884279,1.0
1994-07-06,36.418824,-97.87645,2.0
